0,-20,15.028
1,-21,32.156
2,-21,47.725
3,-20,68.041
4,-21,85.113
5,-21,102.06
6,-21,116.91
7,-18,136.4
8,-20,152.01
9,-21,164.8
10,-20,184.03
11,-20,196.63
12,-21,206.76
13,-21,216.11
14,-21,224.07
15,-21,231.95
16,-20,240.1
17,-21,248.33
18,-21,256.64
19,-21,263.05
20,-21,270.66
21,-19,282.34
22,-21,289.17
23,-21,297.07
24,-21,307.13
25,-19,318.42
26,-20,335.42
27,-20,355.6
28,-21,372.73
29,-21,389.62
30,-21,410.75
31,-21,426.83
32,-20,446.68
33,-20,467.36
34,-21,484.46
35,-21,502.07
36,-19,517.92
37,-21,532.71
38,-21,547.89
39,-20,571.08
40,-20,586.34
41,-21,603.93
42,-21,618.26
43,-21,636.88
44,-21,650.72
45,-21,664.06
46,-20,681.99
47,-21,695.67
48,-20,710.72
49,-21,724.33
50,-21,737.06
51,-20,746.94
52,-21,765.52
53,-21,780.54
54,-19,797.5
55,-20,815.31
56,-19,832.65
57,-20,850.99
58,-20,868.44
59,-21,884.82
60,-19,900.01
61,-20,920.39
62,-21,936.29
63,-20,952.37
64,-20,974.14
65,-20,993.45
66,-20,1007.9
67,-20,1025.7
68,-20,1044.2
69,-21,1065.2
70,-20,1084.4
71,-21,1099.4
72,-20,1114.2
73,-19,1129.6
74,-21,1143.6
75,-19,1164.4
76,-21,1177.6
77,-20,1191.3
78,-19,1202.2
79,-20,1211
80,-20,1220.4
81,-21,1228.4
82,-21,1236.5
83,-21,1246.9
84,-21,1255.2
85,-21,1269
86,-21,1285.4
87,-21,1301.6
88,-21,1317.6
89,-20,1333.2
90,-20,1354.5
91,-20,1372.8
92,-20,1392.3
93,-21,1408.4
94,-21,1424.3
95,-20,1441.3
96,-21,1457.3
97,-21,1473.7
98,-20,1491.1
99,-21,1509.9
100,-21,1521.8
101,-20,1538.5
102,-21,1558.2
103,-20,1570.7
104,-20,1583.3
105,-20,1598.6
106,-21,1617.6
107,-21,1632.5
108,-20,1653.8
109,-19,1670.4
110,-21,1685.5
111,-19,1705.7
112,-19,1723.3
113,-19,1745.8
114,-20,1768
115,-20,1785.1
116,-20,1802.3
117,-21,1817.7
118,-18,1838
119,-21,1852.1
120,-19,1868.4
121,-21,1881.7
122,-20,1899.8
123,-21,1913.1
124,-21,1925.4
125,-21,1935.3
126,-20,1943.8
127,-21,1952.5
128,-20,1960.8
129,-20,1969.8
130,-20,1977.7
131,-20,1986
132,-19,1995.4
133,-18,2004.6
134,-20,2014.4
135,-20,2022.9
136,-21,2030.9
137,-21,2039.2
138,-21,2047.2
139,-21,2055.1
140,-18,2065.8
141,-21,2079.7
142,-19,2093.3
143,-19,2117.1
144,-19,2136.8
145,-20,2155.7
146,-21,2172.9
147,-21,2187.1
148,-21,2203.1
149,-20,2220.5
150,-19,2242.8
151,-20,2262.1
152,-21,2279
153,-20,2296.1
154,-19,2318.4
155,-19,2341.5
156,-21,2354.5
157,-21,2368.8
158,-20,2388.1
159,-21,2399.8
160,-21,2419.9
161,-21,2435.8
162,-21,2447.6
163,-20,2463.2
164,-21,2486.1
165,-20,2504.1
166,-20,2527.5
167,-21,2544
168,-18,2569
169,-20,2587.9
170,-20,2605.8
171,-20,2621.7
172,-21,2635.9
173,-19,2653.8
174,-19,2671.6
175,-20,2687.8
176,-19,2701.6
177,-20,2723.1
178,-19,2741.8
179,-19,2762
180,-20,2782.2
181,-20,2802
182,-20,2821.2
183,-21,2838.5
184,-19,2855.5
185,-21,2872.2
186,-19,2892.1
187,-20,2913.1
188,-21,2933.4
189,-19,2959.6
190,-20,2977.5
191,-19,2996.2
192,-18,3017.9
193,-18,3041.7
194,-20,3062.4
195,-16,3093.5
196,-20,3110.3
197,-20,3127.2
198,-21,3145.7
199,-21,3168.5
200,-19,3187
201,-20,3205.3
202,-20,3227.1
203,-21,3244.5
204,-18,3265.7
205,-20,3285
206,-17,3305.4
207,-19,3322.8
208,-21,3341.8
209,-21,3360.8
210,-17,3382.4
211,-21,3398.6
212,-18,3419.5
213,-20,3445.5
214,-19,3464.3
215,-19,3483.9
216,-19,3504.1
217,-21,3521.9
218,-18,3544.5
219,-18,3566.7
220,-18,3588.8
221,-21,3604.3
222,-21,3626.2
223,-20,3641.6
224,-18,3660.4
225,-19,3675.9
226,-19,3688.9
227,-20,3703.8
228,-19,3715.6
229,-19,3727.8
230,-17,3741.8
231,-21,3751.6
232,-19,3761.4
233,-20,3775.2
234,-20,3786.5
235,-20,3797
236,-20,3809
237,-19,3821.8
238,-18,3834.2
239,-20,3842.7
240,-21,3851.3
241,-19,3862
242,-20,3871.4
243,-20,3885
244,-20,3894.3
245,-17,3906.3
246,-20,3918.6
247,-16,3932.3
248,-17,3956.9
249,-20,3980.6
250,-21,4002.9
251,-18,4031.5
252,-20,4053.7
253,-18,4078.2
254,-19,4105.8
255,-19,4129.5
256,-18,4156.5
257,-19,4183.3
258,-21,4206.8
259,-20,4234.1
260,-20,4256.1
261,-19,4275
262,-20,4295.3
263,-19,4320.2
264,-18,4347.3
265,-19,4366.7
266,-19,4392.2
267,-16,4416.8
268,-18,4445.2
269,-18,4470.4
270,-19,4489.6
271,-21,4508.9
272,-18,4533.9
273,-19,4570.2
274,-19,4593.9
275,-19,4619
276,-20,4650.3
277,-17,4678.1
278,-21,4696.8
279,-20,4725.4
280,-20,4748.3
281,-20,4772.4
282,-19,4796.6
283,-20,4830.6
284,-19,4860.8
285,-20,4889.5
286,-17,4923.6
287,-19,4950.1
288,-21,4968.8
289,-20,4994.1
290,-20,5027.9
291,-15,5064.2
292,-19,5099.9
293,-20,5125.1
294,-17,5161.1
295,-18,5185.6
296,-20,5207.6
297,-19,5225.2
298,-18,5243.6
299,-20,5261
300,-21,5274.5
301,-20,5292.3
302,-19,5309.1
303,-20,5325.3
304,-18,5346.5
305,-20,5381.9
306,-18,5416.9
307,-19,5447.5
308,-18,5477.7
309,-18,5506.5
310,-19,5536.2
311,-21,5570.3
312,-19,5602.3
313,-18,5640.3
314,-17,5670.2
315,-17,5704
316,-19,5737.4
317,-20,5764
318,-20,5789.5
319,-19,5816.3
320,-19,5846.4
321,-20,5874.4
322,-19,5909.3
323,-18,5945.5
324,-21,5974.8
325,-21,6007.2
326,-20,6035.5
327,-20,6072.6
328,-19,6106.5
329,-21,6138.9
330,-21,6172
331,-19,6205.9
332,-17,6246
333,-18,6284.8
334,-21,6315.5
335,-17,6360
336,-21,6389.5
337,-19,6425.5
338,-20,6458.5
339,-19,6491.9
340,-21,6523.2
341,-20,6553.7
342,-19,6586.1
343,-21,6608.4
344,-21,6624.5
345,-21,6645.7
346,-21,6658.6
347,-21,6680
348,-21,6698.5
349,-19,6720.7
350,-18,6741.8
351,-18,6772.9
352,-21,6799.1
353,-20,6832.2
354,-21,6872
355,-21,6915.5
356,-20,6957.4
357,-17,6990.5
358,-20,7027.9
359,-20,7052.1
360,-21,7091.6
361,-18,7132
362,-15,7168.1
363,-21,7208.1
364,-17,7241.5
365,-20,7272.3
366,-19,7300.9
367,-21,7334.9
368,-19,7375.8
369,-20,7410.5
370,-19,7455.8
371,-17,7501.5
372,-18,7543.5
373,-18,7581.3
374,-20,7614
375,-20,7653
376,-19,7682.2
377,-17,7728
378,-18,7773.7
379,-20,7808
380,-20,7845.5
381,-15,7892.2
382,-18,7928.3
383,-19,7962.8
384,-17,7999.4
385,-14,8029.5
386,-21,8051.4
387,-17,8076.1
388,-19,8095.7
389,-19,8115
390,-17,8134.8
391,-18,8157.3
392,-19,8191.7
393,-14,8242.9
394,-18,8278.7
395,-18,8312.1
396,-16,8349.7
397,-16,8383.8
398,-15,8422.9
399,-10,8466.9
400,-16,8511.4
401,-15,8560.1
402,-14,8607.2
403,-17,8642.4
404,-15,8677.7
405,-15,8714.6
406,-18,8744.3
407,-17,8777.4
408,-16,8820.1
409,-17,8856.4
410,-19,8901.9
411,-13,8959.1
412,-19,9016.5
413,-15,9060.3
414,-19,9110.6
415,-19,9154.8
416,-14,9210.9
417,-15,9262.6
418,-19,9304.9
419,-19,9353
420,-16,9398.3
421,-18,9437.9
422,-19,9474.6
423,-21,9501.1
424,-18,9524.3
425,-20,9547.9
426,-13,9574.2
427,-18,9598.7
428,-19,9627.8
429,-18,9675.3
430,-16,9722.1
431,-17,9767.2
432,-20,9809.5
433,-11,9884.3
434,-14,9947
435,-17,10005
