0,-19.0,19.9930741787
1,-21.0,34.1045770645
2,-20.0,51.1147372723
3,-19.0,68.0511114597
4,-20.0,82.4725635052
5,-20.0,97.170586586
6,-20.0,111.848236561
7,-21.0,127.474351645
8,-19.0,146.495709419
9,-20.0,158.60589242
10,-17.0,179.139849424
11,-20.0,198.407189369
12,-21.0,212.621544361
13,-19.0,228.224751472
14,-21.0,237.959923506
15,-19.0,251.796942472
16,-20.0,261.201513529
17,-19.0,269.655450583
18,-21.0,277.098297596
19,-20.0,285.74933362
20,-21.0,295.491938591
21,-20.0,304.019221544
22,-20.0,311.112560511
23,-20.0,319.852139473
24,-20.0,328.47270751
25,-20.0,337.285022497
26,-20.0,348.25603056
27,-20.0,357.905047655
28,-20.0,366.341351748
29,-21.0,374.5324049
30,-21.0,388.705702066
31,-19.0,404.446640968
32,-20.0,423.807723999
33,-20.0,441.642889023
34,-21.0,455.369674921
35,-20.0,470.227504015
36,-21.0,484.051417112
37,-21.0,497.701934099
38,-21.0,513.190253258
39,-20.0,527.168298244
40,-21.0,541.351842165
41,-21.0,557.473021984
42,-20.0,570.792901039
43,-20.0,585.432568073
44,-21.0,596.578938246
45,-21.0,611.150047302
46,-20.0,625.937414408
47,-19.0,648.573900223
48,-21.0,665.038005114
49,-20.0,683.308992147
50,-20.0,699.666578054
51,-20.0,713.266016006
52,-20.0,728.308185816
53,-17.0,747.894894838
54,-20.0,762.527732849
55,-20.0,772.502907991
56,-21.0,781.339679003
57,-20.0,793.03203702
58,-20.0,806.040960073
59,-20.0,820.817367077
60,-20.0,838.493510008
61,-21.0,855.3332901
62,-21.0,868.914601088
63,-20.0,884.514878035
64,-21.0,896.977527857
65,-19.0,914.389466763
66,-20.0,927.965171814
67,-20.0,946.430793762
68,-21.0,960.851053715
69,-20.0,973.382572651
70,-20.0,988.120196581
71,-20.0,1002.82978439
72,-19.0,1017.12894154
73,-18.0,1040.41513634
74,-20.0,1056.53073335
75,-21.0,1071.32744741
76,-21.0,1084.93493152
77,-21.0,1098.45602059
78,-20.0,1116.15935659
79,-20.0,1130.49472046
80,-21.0,1148.00780058
81,-20.0,1162.89573669
82,-20.0,1178.54494262
83,-21.0,1192.92302561
84,-21.0,1207.64452863
85,-20.0,1224.33060169
86,-19.0,1237.3890667
87,-20.0,1248.27342677
88,-20.0,1255.99783278
89,-18.0,1266.04275966
90,-20.0,1274.08545351
91,-20.0,1284.05234838
92,-19.0,1292.72147846
93,-17.0,1304.33723164
94,-20.0,1319.83976054
95,-20.0,1331.83890343
96,-21.0,1344.24921846
97,-21.0,1360.02151251
98,-20.0,1374.83107948
99,-20.0,1388.73739958
100,-21.0,1402.60655761
101,-21.0,1416.7181406
102,-18.0,1435.26230764
103,-20.0,1449.57577682
104,-18.0,1470.27090788
105,-21.0,1484.40682888
106,-20.0,1502.67938566
107,-20.0,1520.82784152
108,-19.0,1537.48571444
109,-21.0,1553.67011642
110,-21.0,1566.87114453
111,-21.0,1579.37219763
112,-20.0,1596.69033861
113,-21.0,1618.42726946
114,-21.0,1634.95836163
115,-19.0,1654.0577426
116,-18.0,1671.54958773
117,-20.0,1687.52855062
118,-19.0,1707.97532058
119,-20.0,1721.91412449
120,-21.0,1731.96044755
121,-20.0,1742.6358366
122,-21.0,1757.78498054
123,-17.0,1775.93616462
124,-21.0,1793.10620165
125,-19.0,1809.38953471
126,-18.0,1826.51485085
127,-18.0,1848.28723168
128,-20.0,1864.37917566
129,-20.0,1879.1954565
130,-19.0,1897.49051237
131,-21.0,1910.79232335
132,-21.0,1926.23609734
133,-20.0,1943.20918226
134,-19.0,1960.9880693
135,-20.0,1977.58065629
